Id Source Target
2140 53 187
2141 53 61
2142 53 62
2143 53 191
2144 53 193
2145 53 74
2146 53 79
2147 53 81
2148 53 86
2149 53 108
2150 53 109
2151 53 110
2152 53 112
2153 53 113
2154 53 119
2155 53 148
2156 54 128
2157 54 131
2158 54 150
2159 54 137
2160 54 11
2161 54 141
2162 54 16
2163 54 19
2164 54 22
2165 54 26
2166 54 155
2167 54 157
2168 54 30
2169 54 31
2170 54 34
2171 54 37
2172 54 39
2173 54 41
2174 54 172
2175 54 174
2176 54 178
2177 54 158
2178 54 56
2179 54 58
2180 54 199
2181 54 82
2182 54 85
2183 54 91
2184 54 99
2185 54 105
2186 54 113
2187 54 118
2188 54 169
2189 54 126
2190 55 1
2191 55 5
2192 55 134
2193 55 8
2194 55 139
2195 55 16
2196 55 145
2197 55 147
2198 55 152
2199 55 28
2200 55 157
2201 55 159
2202 55 33
2203 55 34
2204 55 167
2205 55 41
2206 55 175
2207 55 48
2208 55 136
2209 55 50
2210 55 56
2211 55 185
2212 55 61
2213 55 191
2214 55 71
2215 55 76
2216 55 77
2217 55 156
2218 55 84
2219 55 85
2220 55 87
2221 55 92
2222 55 93
2223 55 97
2224 55 100
2225 55 105
2226 55 119
2227 56 1
2228 56 4
2229 56 5
2230 56 136
2231 56 140
2232 56 13
2233 56 15
2234 56 17
2235 56 149
2236 56 22
2237 56 158
2238 56 32
2239 56 161
2240 56 163
2241 56 167
2242 56 169
2243 56 171
2244 56 172
2245 56 174
2246 56 48
2247 56 49
2248 56 185
2249 56 62
2250 56 160
2251 56 195
2252 56 196
2253 56 69
2254 56 71
2255 56 82
2256 56 90
2257 56 92
2258 56 100
2259 56 101
2260 56 106
2261 56 110
2262 56 124
2263 57 2
2264 57 134
2265 57 9
2266 57 11
2267 57 143
2268 57 144
2269 57 19
2270 57 137
2271 57 28
2272 57 161
2273 57 35
2274 57 164
2275 57 37
2276 57 49
2277 57 53
2278 57 55
2279 57 184
2280 57 60
2281 57 189
2282 57 190
2283 57 181
2284 57 65
2285 57 68
2286 57 75
2287 57 76
2288 57 81
2289 57 84
2290 57 90
2291 57 91
2292 57 102
2293 57 111
2294 57 114
2295 57 115
2296 57 123
2297 58 128
2298 58 129
2299 58 131
2300 58 5
2301 58 7
2302 58 8
2303 58 10
2304 58 145
2305 58 147
2306 58 20
2307 58 21
2308 58 150
2309 58 26
2310 58 27
2311 58 156
2312 58 160
2313 58 33
2314 58 42
2315 58 44
2316 58 177
2317 58 50
2318 58 182
2319 58 185
2320 58 186
2321 58 187
2322 58 189
2323 58 192
2324 58 194
2325 58 69
2326 58 72
2327 58 74
2328 58 84
2329 58 85
2330 58 90
2331 58 98
2332 58 100
2333 58 107
2334 58 110
2335 58 122
2336 58 124
2337 59 128
2338 59 2
2339 59 131
2340 59 134
2341 59 16
2342 59 17
2343 59 20
2344 59 22
2345 59 152
2346 59 26
2347 59 158
2348 59 160
2349 59 38
2350 59 168
2351 59 175
2352 59 180
2353 59 53
2354 59 55
2355 59 185
2356 59 186
2357 59 187
2358 59 188
2359 59 67
2360 59 73
2361 59 183
2362 59 83
2363 59 87
2364 59 91
2365 59 144
2366 59 101
2367 59 103
2368 59 104
2369 59 107
2370 59 108
2371 59 111
2372 59 113
2373 59 114
2374 59 119
2375 59 120
2376 59 121
2377 59 123
2378 59 124
2379 59 125
2380 59 166
2381 60 131
2382 60 132
2383 60 133
2384 60 6
2385 60 10
2386 60 141
2387 60 14
2388 60 19
2389 60 148
2390 60 149
2391 60 157
2392 60 158
2393 60 160
2394 60 37
2395 60 38
2396 60 39
2397 60 43
2398 60 46
2399 60 47
2400 60 48
2401 60 177
2402 60 51
2403 60 56
2404 60 57
2405 60 187
2406 60 62
2407 60 194
2408 60 195
2409 60 79
2410 60 80
2411 60 142
2412 60 88
2413 60 92
2414 60 94
2415 60 97
2416 60 100
2417 60 104
2418 60 105
2419 60 106
2420 60 167
2421 60 174
2422 60 126
2423 61 1
2424 61 135
2425 61 137
2426 61 142
2427 61 15
2428 61 22
2429 61 151
2430 61 152
2431 61 155
2432 61 38
2433 61 167
2434 61 45
2435 61 47
2436 61 49
2437 61 50
2438 61 52
2439 61 181
2440 61 187
2441 61 188
2442 61 62
2443 61 63
2444 61 64
2445 61 67
2446 61 196
2447 61 199
2448 61 75
2449 61 81
2450 61 84
2451 61 92
2452 61 97
2453 61 105
2454 61 173
2455 61 117
2456 61 120
2457 61 127
2458 62 3
2459 62 132
2460 62 133
2461 62 7
2462 62 136
2463 62 138
2464 62 179
2465 62 17
2466 62 131
2467 62 150
2468 62 26
2469 62 28
2470 62 30
2471 62 159
2472 62 37
2473 62 38
2474 62 48
2475 62 51
2476 62 189
2477 62 191
2478 62 64
2479 62 66
2480 62 69
2481 62 199
2482 62 72
2483 62 73
2484 62 82
2485 62 86
2486 62 88
2487 62 89
2488 62 108
2489 62 111
2490 62 115
2491 62 118
2492 62 127
2493 63 129
2494 63 131
2495 63 132
2496 63 135
2497 63 139
2498 63 12
2499 63 141
2500 63 14
2501 63 17
2502 63 146
2503 63 19
2504 63 151
2505 63 160
2506 63 161
2507 63 162
2508 63 36
2509 63 37
2510 63 44
2511 63 175
2512 63 50
2513 63 51
2514 63 52
2515 63 54
2516 63 61
2517 63 191
2518 63 193
2519 63 194
2520 63 69
2521 63 70
2522 63 73
2523 63 77
2524 63 78
2525 63 79
2526 63 86
2527 63 99
2528 63 104
2529 63 105
2530 63 106
2531 63 107
2532 63 113
2533 64 1
2534 64 3
2535 64 133
2536 64 136
2537 64 9
2538 64 138
2539 64 11
2540 64 14
2541 64 173
2542 64 152
2543 64 28
2544 64 161
2545 64 34
2546 64 163
2547 64 44
2548 64 45
2549 64 49
2550 64 180
2551 64 55
2552 64 58
2553 64 188
2554 64 193
2555 64 66
2556 64 198
2557 64 75
2558 64 77
2559 64 80
2560 64 87
2561 64 90
2562 64 100
2563 64 101
2564 64 104
2565 64 106
2566 64 109
2567 64 110
2568 64 114
2569 64 119
2570 65 128
2571 65 132
2572 65 11
2573 65 148
2574 65 21
2575 65 155
2576 65 159
2577 65 32
2578 65 164
2579 65 39
2580 65 45
2581 65 178
2582 65 179
2583 65 180
2584 65 53
2585 65 183
2586 65 57
2587 65 186
2588 65 60
2589 65 62
2590 65 194
2591 65 70
2592 65 71
2593 65 72
2594 65 75
2595 65 103
2596 65 106
2597 65 110
2598 65 114
2599 65 117
2600 65 124
2601 65 127
2602 66 6
2603 66 136
2604 66 172
2605 66 14
2606 66 18
2607 66 21
2608 66 150
2609 66 151
2610 66 152
2611 66 156
2612 66 29
2613 66 31
2614 66 161
2615 66 162
2616 66 164
2617 66 165
2618 66 166
2619 66 169
2620 66 43
2621 66 44
2622 66 173
2623 66 174
2624 66 47
2625 66 177
2626 66 178
2627 66 181
2628 66 56
2629 66 67
2630 66 79
2631 66 83
2632 66 92
2633 66 95
2634 66 108
2635 66 110
2636 66 116
2637 66 120
2638 66 123
2639 66 124
2640 67 6
2641 67 136
2642 67 11
2643 67 12
2644 67 14
2645 67 144
2646 67 146
2647 67 19
2648 67 149
2649 67 28
2650 67 158
2651 67 160
2652 67 134
2653 67 41
2654 67 44
2655 67 47
2656 67 176
2657 67 51
2658 67 182
2659 67 185
2660 67 58
2661 67 62
2662 67 63
2663 67 192
2664 67 196
2665 67 69
2666 67 72
2667 67 81
2668 67 84
2669 67 86
2670 67 87
2671 67 88
2672 67 186
2673 67 94
2674 67 98
2675 67 104
2676 67 105
2677 67 107
2678 67 112
2679 67 115
2680 67 118
2681 67 169
2682 67 126
2683 67 127
2684 68 192
2685 68 132
2686 68 193
2687 68 136
2688 68 137
2689 68 11
2690 68 141
2691 68 142
2692 68 16
2693 68 21
2694 68 152
2695 68 153
2696 68 27
2697 68 31
2698 68 32
2699 68 35
2700 68 38
2701 68 44
2702 68 173
2703 68 47
2704 68 56
2705 68 57
2706 68 60
2707 68 189
2708 68 64
2709 68 160
2710 68 139
2711 68 71
2712 68 72
2713 68 78
2714 68 81
2715 68 82
2716 68 84
2717 68 89
2718 68 94
2719 68 96
2720 68 98
2721 68 99
2722 68 104
2723 68 111
2724 68 112
2725 68 113
2726 68 122
2727 69 3
2728 69 4
2729 69 135
2730 69 10
2731 69 11
2732 69 12
2733 69 13
2734 69 143
2735 69 145
2736 69 148
2737 69 21
2738 69 151
2739 69 156
2740 69 31
2741 69 160
2742 69 33
2743 69 36
2744 69 166
2745 69 167
2746 69 40
2747 69 43
2748 69 44
2749 69 45
2750 69 46
2751 69 49
2752 69 50
2753 69 57
2754 69 186
2755 69 187
2756 69 65
2757 69 68
2758 69 199
2759 69 77
2760 69 86
2761 69 164
2762 69 92
2763 69 100
2764 69 103
2765 69 171
2766 69 107
2767 69 110
2768 69 111
2769 69 115
2770 69 116
2771 69 120
2772 69 126
2773 70 128
2774 70 1
2775 70 130
2776 70 134
2777 70 9
2778 70 13
2779 70 173
2780 70 18
2781 70 148
2782 70 149
2783 70 151
2784 70 153
2785 70 31
2786 70 33
2787 70 163
2788 70 168
2789 70 45
2790 70 176
2791 70 189
2792 70 50
2793 70 53
2794 70 182
2795 70 184
2796 70 59
2797 70 61
2798 70 190
2799 70 67
2800 70 73
2801 70 79
2802 70 81
2803 70 84
2804 70 85
2805 70 86
2806 70 88
2807 70 91
2808 70 98
2809 70 104
2810 70 107
2811 70 146
2812 70 110
2813 70 111
2814 70 112
2815 70 116
2816 70 122
2817 70 123
2818 70 126
2819 71 0
2820 71 130
2821 71 10
2822 71 14
2823 71 149
2824 71 151
2825 71 152
2826 71 29
2827 71 31
2828 71 32
2829 71 33
2830 71 35
2831 71 163
2832 71 38
2833 71 45
2834 71 183
2835 71 188
2836 71 189
2837 71 63
2838 71 194
2839 71 195
2840 71 197
2841 71 161
2842 71 72
2843 71 79
2844 71 83
2845 71 86
2846 71 87
2847 71 90
2848 71 96
2849 71 97
2850 71 102
2851 71 104
2852 71 113
2853 71 116
2854 71 119
2855 71 120
2856 71 123
2857 71 124
2858 72 128
2859 72 129
2860 72 130
2861 72 3
2862 72 133
2863 72 137
2864 72 139
2865 72 149
2866 72 150
2867 72 23
2868 72 24
2869 72 153
2870 72 156
2871 72 30
2872 72 31
2873 72 32
2874 72 38
2875 72 172
2876 72 173
2877 72 48
2878 72 178
2879 72 180
2880 72 181
2881 72 70
2882 72 73
2883 72 75
2884 72 76
2885 72 82
2886 72 98
2887 72 111
2888 72 117
2889 72 126
2890 73 0
2891 73 4
2892 73 6
2893 73 141
2894 73 17
2895 73 19
2896 73 22
2897 73 156
2898 73 31
2899 73 162
2900 73 163
2901 73 167
2902 73 169
2903 73 42
2904 73 179
2905 73 181
2906 73 183
2907 73 58
2908 73 159
2909 73 189
2910 73 63
2911 73 192
2912 73 66
2913 73 197
2914 73 75
2915 73 81
2916 73 91
2917 73 186
2918 73 98
2919 73 187
2920 73 100
2921 73 101
2922 73 111
2923 73 113
2924 73 114
2925 73 122
2926 73 191
2927 74 171
2928 74 5
2929 74 138
2930 74 14
2931 74 21
2932 74 22
2933 74 23
2934 74 153
2935 74 133
2936 74 39
2937 74 43
2938 74 174
2939 74 180
2940 74 185
2941 74 159
2942 74 60
2943 74 61
2944 74 62
2945 74 63
2946 74 67
2947 74 78
2948 74 190
2949 74 83
2950 74 84
2951 74 87
2952 74 94
2953 74 95
2954 74 99
2955 74 167
2956 74 111
2957 74 112
2958 74 113
2959 74 115
2960 74 116
2961 74 117
2962 74 122
2963 74 125
2964 74 126
2965 75 1
2966 75 2
2967 75 133
2968 75 7
2969 75 9
2970 75 11
2971 75 141
2972 75 14
2973 75 15
2974 75 16
2975 75 151
2976 75 27
2977 75 28
2978 75 29
2979 75 32
2980 75 34
2981 75 155
2982 75 36
2983 75 163
2984 75 177
2985 75 40
2986 75 169
2987 75 171
2988 75 174
2989 75 157
2990 75 49
2991 75 181
2992 75 54
2993 75 55
2994 75 187
2995 75 60
2996 75 190
2997 75 65
2998 75 67
2999 75 199
3000 75 77
3001 75 83
3002 75 142
3003 75 87
3004 75 164
3005 75 93
3006 75 96
3007 75 99
3008 75 101
3009 75 188
3010 75 106
3011 75 111
3012 75 113
3013 75 116
3014 75 125
3015 75 126
3016 76 1
3017 76 133
3018 76 6
3019 76 9
3020 76 138
3021 76 141
3022 76 15
3023 76 145
3024 76 146
3025 76 28
3026 76 157
3027 76 159
3028 76 35
3029 76 164
3030 76 40
3031 76 41
3032 76 43
3033 76 45
3034 76 48
3035 76 51
3036 76 184
3037 76 186
3038 76 60
3039 76 189
3040 76 63
3041 76 192
3042 76 193
3043 76 68
3044 76 70
3045 76 156
3046 76 83
3047 76 86
3048 76 88
3049 76 89
3050 76 91
3051 76 92
3052 76 97
3053 76 100
3054 76 104
3055 76 110
3056 76 119
3057 76 122
3058 76 123
3059 76 125
3060 76 127
3061 77 4
3062 77 193
3063 77 9
3064 77 10
3065 77 141
3066 77 145
3067 77 19
3068 77 148
3069 77 153
3070 77 28
3071 77 29
3072 77 163
3073 77 37
3074 77 167
3075 77 42
3076 77 174
3077 77 50
3078 77 180
3079 77 53
3080 77 55
3081 77 184
3082 77 57
3083 77 190
3084 77 64
3085 77 65
3086 77 66
3087 77 67
3088 77 68
3089 77 69
3090 77 199
3091 77 75
3092 77 79
3093 77 80
3094 77 82
3095 77 85
3096 77 94
3097 77 107
3098 77 109
3099 77 114
3100 77 115
3101 77 118
3102 77 183
3103 78 0
3104 78 129
3105 78 3
3106 78 136
3107 78 11
3108 78 194
3109 78 16
3110 78 21
3111 78 23
3112 78 25
3113 78 155
3114 78 157
3115 78 32
3116 78 171
3117 78 44
3118 78 173
3119 78 177
3120 78 51
3121 78 56
3122 78 60
3123 78 62
3124 78 63
3125 78 192
3126 78 66
3127 78 79
3128 78 90
3129 78 91
3130 78 99
3131 78 105
3132 78 111
3133 78 114
3134 78 190
3135 78 118
3136 78 191
3137 79 11
3138 79 14
3139 79 20
3140 79 24
3141 79 25
3142 79 155
3143 79 28
3144 79 29
3145 79 35
3146 79 177
3147 79 40
3148 79 170
3149 79 172
3150 79 174
3151 79 176
3152 79 49
3153 79 180
3154 79 53
3155 79 190
3156 79 181
3157 79 139
3158 79 68
3159 79 70
3160 79 75
3161 79 81
3162 79 82
3163 79 163
3164 79 85
3165 79 89
3166 79 92
3167 79 96
3168 79 106
3169 79 117
3170 79 120
3171 80 6
3172 80 8
3173 80 140
3174 80 15
3175 80 18
3176 80 147
3177 80 150
3178 80 26
3179 80 28
3180 80 154
3181 80 160
3182 80 162
3183 80 134
3184 80 38
3185 80 39
3186 80 171
3187 80 44
3188 80 48
3189 80 49
3190 80 183
3191 80 185
3192 80 59
3193 80 193
3194 80 194
3195 80 69
3196 80 199
3197 80 78
3198 80 79
3199 80 83
3200 80 84
3201 80 87
3202 80 89
3203 80 95
3204 80 96
3205 80 97
3206 80 101
3207 80 165
3208 80 167
3209 80 111
3210 80 115
3211 80 119
3212 80 125
3213 80 127
3214 81 0
3215 81 128
3216 81 133
3217 81 134
3218 81 136
3219 81 137
3220 81 140
3221 81 15
3222 81 147
3223 81 152
3224 81 153
3225 81 154
3226 81 156
3227 81 30
3228 81 159
3229 81 160
3230 81 37
3231 81 167
3232 81 175
3233 81 50
3234 81 185
3235 81 186
3236 81 187
3237 81 188
3238 81 63
3239 81 72
3240 81 74
3241 81 75
3242 81 87
3243 81 95
3244 81 97
3245 81 19
3246 81 191
3247 81 125
3248 82 1
3249 82 131
3250 82 7
3251 82 136
3252 82 142
3253 82 145
3254 82 25
3255 82 158
3256 82 160
3257 82 33
3258 82 162
3259 82 35
3260 82 164
3261 82 37
3262 82 39
3263 82 41
3264 82 44
3265 82 178
3266 82 51
3267 82 52
3268 82 181
3269 82 183
3270 82 185
3271 82 58
3272 82 62
3273 82 63
3274 82 66
3275 82 195
3276 82 68
3277 82 70
3278 82 161
3279 82 77
3280 82 190
3281 82 81
3282 82 186
3283 82 102
3284 82 112
3285 82 117
3286 82 191
3287 82 124
3288 83 130
3289 83 171
3290 83 199
3291 83 6
3292 83 7
3293 83 8
3294 83 9
3295 83 135
3296 83 142
3297 83 17
3298 83 149
3299 83 151
3300 83 24
3301 83 177
3302 83 168
3303 83 169
3304 83 42
3305 83 43
3306 83 136
3307 83 179
3308 83 180
3309 83 54
3310 83 185
3311 83 59
3312 83 188
3313 83 63
3314 83 193
3315 83 139
3316 83 196
3317 83 69
3318 83 70
3319 83 71
3320 83 73
3321 83 77
3322 83 78
3323 83 87
3324 83 88
3325 83 152
3326 83 91
3327 83 92
3328 83 94
3329 83 99
3330 83 106
3331 83 108
3332 83 109
3333 83 187
3334 83 191
3335 83 125
3336 83 127
3337 84 1
3338 84 133
3339 84 135
3340 84 192
3341 84 13
3342 84 18
3343 84 147
3344 84 25
3345 84 154
3346 84 155
3347 84 160
3348 84 34
3349 84 36
3350 84 167
3351 84 41
3352 84 199
3353 84 172
3354 84 45
3355 84 46
3356 84 47
3357 84 176
3358 84 179
3359 84 52
3360 84 181
3361 84 54
3362 84 56
3363 84 57
3364 84 58
3365 84 59
3366 84 188
3367 84 64
3368 84 194
3369 84 196
3370 84 71
3371 84 75
3372 84 77
3373 84 79
3374 84 92
3375 84 96
3376 84 97
3377 84 100
3378 84 107
3379 84 113
3380 84 119
3381 85 2
3382 85 5
3383 85 140
3384 85 16
3385 85 17
3386 85 22
3387 85 26
3388 85 29
3389 85 31
3390 85 197
3391 85 37
3392 85 169
3393 85 42
3394 85 173
3395 85 46
3396 85 177
3397 85 52
3398 85 54
3399 85 183
3400 85 58
3401 85 159
3402 85 193
3403 85 196
3404 85 182
3405 85 71
3406 85 75
3407 85 78
3408 85 82
3409 85 83
3410 85 86
3411 85 88
3412 85 89
3413 85 97
3414 85 99
3415 85 100
3416 85 102
3417 85 145
3418 85 108
3419 85 154
3420 85 117
3421 85 118
3422 85 124
3423 86 2
3424 86 12
3425 86 13
3426 86 17
3427 86 18
3428 86 26
3429 86 36
3430 86 37
3431 86 168
3432 86 171
3433 86 47
3434 86 49
3435 86 178
3436 86 52
3437 86 54
3438 86 55
3439 86 189
3440 86 191
3441 86 65
3442 86 195
3443 86 68
3444 86 198
3445 86 90
3446 86 92
3447 86 93
3448 86 101
3449 86 145
3450 86 117
3451 86 119
3452 86 125
3453 87 1
3454 87 3
3455 87 179
3456 87 6
3457 87 136
3458 87 151
3459 87 17
3460 87 18
3461 87 23
3462 87 24
3463 87 25
3464 87 154
3465 87 28
3466 87 157
3467 87 33
3468 87 134
3469 87 38
3470 87 168
3471 87 51
3472 87 57
3473 87 59
3474 87 61
3475 87 62
3476 87 193
3477 87 196
3478 87 185
3479 87 93
3480 87 165
3481 87 98
3482 87 100
3483 87 104
3484 87 112
3485 87 117
3486 87 126
3487 88 8
3488 88 9
3489 88 10
3490 88 13
3491 88 18
3492 88 25
3493 88 30
3494 88 160
3495 88 33
3496 88 35
3497 88 36
3498 88 146
3499 88 41
3500 88 42
3501 88 43
3502 88 172
3503 88 45
3504 88 174
3505 88 176
3506 88 182
3507 88 183
3508 88 56
3509 88 187
3510 88 190
3511 88 63
3512 88 192
3513 88 65
3514 88 194
3515 88 78
3516 88 80
3517 88 82
3518 88 163
3519 88 86
3520 88 87
3521 88 93
3522 88 98
3523 88 99
3524 88 105
3525 88 106
3526 88 107
3527 88 109
3528 88 112
3529 88 117
3530 88 120
3531 88 170
3532 89 4
3533 89 133
3534 89 6
3535 89 7
3536 89 11
3537 89 13
3538 89 142
3539 89 144
3540 89 17
3541 89 146
3542 89 22
3543 89 151
3544 89 26
3545 89 27
3546 89 150
3547 89 163
3548 89 166
3549 89 39
3550 89 45
3551 89 50
3552 89 186
3553 89 188
3554 89 62
3555 89 192
3556 89 197
3557 89 72
3558 89 82
3559 89 83
3560 89 96
3561 89 98
3562 89 102
3563 89 105
3564 89 167
3565 89 110
3566 89 111
3567 89 112
3568 89 113
3569 89 116
3570 89 125
3571 89 126
3572 90 132
3573 90 8
3574 90 12
3575 90 14
3576 90 143
3577 90 17
3578 90 20
3579 90 23
3580 90 25
3581 90 154
3582 90 184
3583 90 156
3584 90 163
3585 90 38
3586 90 42
3587 90 199
3588 90 45
3589 90 174
3590 90 176
3591 90 136
3592 90 53
3593 90 56
3594 90 188
3595 90 63
3596 90 66
3597 90 195
3598 90 196
3599 90 197
3600 90 70
3601 90 71
3602 90 74
3603 90 76
3604 90 79
3605 90 173
3606 90 84
3607 90 142
3608 90 94
3609 90 99
3610 90 102
3611 90 105
3612 90 106
3613 90 107
3614 90 111
3615 90 115
3616 90 120
3617 90 170
3618 91 132
3619 91 138
3620 91 11
3621 91 143
3622 91 144
3623 91 17
3624 91 18
3625 91 21
3626 91 150
3627 91 156
3628 91 29
3629 91 160
3630 91 33
3631 91 162
3632 91 36
3633 91 40
3634 91 170
3635 91 172
3636 91 45
3637 91 174
3638 91 49
3639 91 54
3640 91 55
3641 91 185
3642 91 186
3643 91 60
3644 91 189
3645 91 62
3646 91 63
3647 91 64
3648 91 196
3649 91 73
3650 91 87
3651 91 90
3652 91 96
3653 91 105
3654 91 107
3655 91 108
3656 91 111
3657 91 112
3658 91 121
3659 92 129
3660 92 131
3661 92 5
3662 92 134
3663 92 10
3664 92 141
3665 92 146
3666 92 19
3667 92 156
3668 92 36
3669 92 165
3670 92 43
3671 92 45
3672 92 174
3673 92 48
3674 92 180
3675 92 53
3676 92 54
3677 92 55
3678 92 187
3679 92 191
3680 92 192
3681 92 193
3682 92 66
3683 92 67
3684 92 197
3685 92 198
3686 92 77
3687 92 79
3688 92 80
3689 92 85
3690 92 87
3691 92 102
3692 92 104
3693 92 108
3694 92 111
3695 92 113
3696 92 117
3697 92 120
3698 92 126
3699 93 128
3700 93 1
3701 93 2
3702 93 5
3703 93 7
3704 93 9
3705 93 11
3706 93 12
3707 93 16
3708 93 18
3709 93 147
3710 93 153
3711 93 27
3712 93 156
3713 93 158
3714 93 31
3715 93 160
3716 93 163
3717 93 167
3718 93 169
3719 93 170
3720 93 172
3721 93 46
3722 93 47
3723 93 177
3724 93 159
3725 93 190
3726 93 192
3727 93 67
3728 93 68
3729 93 198
3730 93 71
3731 93 77
3732 93 79
3733 93 139
3734 93 86
3735 93 87
3736 93 89
3737 93 91
3738 93 96
3739 93 99
3740 93 105
3741 93 124
3742 94 0
3743 94 129
3744 94 133
3745 94 135
3746 94 136
3747 94 10
3748 94 18
3749 94 23
3750 94 24
3751 94 25
3752 94 179
3753 94 155
3754 94 157
3755 94 164
3756 94 165
3757 94 167
3758 94 169
3759 94 171
3760 94 176
3761 94 51
3762 94 55
3763 94 58
3764 94 188
3765 94 64
3766 94 194
3767 94 69
3768 94 199
3769 94 183
3770 94 78
3771 94 81
3772 94 83
3773 94 90
3774 94 98
3775 94 101
3776 94 107
3777 94 117
3778 94 123
3779 95 4
3780 95 5
3781 95 8
3782 95 137
3783 95 11
3784 95 141
3785 95 142
3786 95 146
3787 95 19
3788 95 149
3789 95 22
3790 95 132
3791 95 26
3792 95 157
3793 95 150
3794 95 31
3795 95 32
3796 95 133
3797 95 162
3798 95 35
3799 95 38
3800 95 41
3801 95 44
3802 95 49
3803 95 178
3804 95 179
3805 95 181
3806 95 54
3807 95 56
3808 95 58
3809 95 188
3810 95 63
3811 95 139
3812 95 182
3813 95 70
3814 95 199
3815 95 72
3816 95 77
3817 95 184
3818 95 96
3819 95 100
3820 95 102
3821 95 104
3822 95 107
3823 95 108
3824 95 112
3825 95 113
3826 95 117
3827 95 118
3828 95 119
3829 95 120
3830 95 123
3831 95 125
3832 95 126
3833 96 2
3834 96 132
3835 96 5
3836 96 6
3837 96 138
3838 96 140
3839 96 141
3840 96 142
3841 96 16
3842 96 145
3843 96 147
3844 96 149
3845 96 150
3846 96 151
3847 96 152
3848 96 25
3849 96 26
3850 96 157
3851 96 158
3852 96 32
3853 96 36
3854 96 165
3855 96 167
3856 96 168
3857 96 169
3858 96 43
3859 96 177
3860 96 51
3861 96 180
3862 96 54
3863 96 56
3864 96 185
3865 96 191
3866 96 66
3867 96 195
3868 96 196
3869 96 197
3870 96 198
3871 96 73
3872 96 76
3873 96 84
3874 96 87
3875 96 95
3876 96 100
3877 96 121
3878 97 4
3879 97 136
3880 97 10
3881 97 12
3882 97 15
3883 97 20
3884 97 22
3885 97 132
3886 97 155
3887 97 158
3888 97 32
3889 97 34
3890 97 36
3891 97 168
3892 97 41
3893 97 171
3894 97 48
3895 97 51
3896 97 52
3897 97 180
3898 97 62
3899 97 63
3900 97 192
3901 97 67
3902 97 196
3903 97 199
3904 97 162
3905 97 78
3906 97 85
3907 97 185
3908 97 164
3909 97 94
3910 97 148
3911 97 109
3912 97 119
3913 97 121
3914 98 0
3915 98 132
3916 98 133
3917 98 138
3918 98 17
3919 98 18
3920 98 154
3921 98 157
3922 98 158
3923 98 159
3924 98 32
3925 98 33
3926 98 37
3927 98 44
3928 98 45
3929 98 177
3930 98 52
3931 98 54
3932 98 183
3933 98 184
3934 98 185
3935 98 188
3936 98 62
3937 98 63
3938 98 198
3939 98 193
3940 98 70
3941 98 76
3942 98 79
3943 98 165
3944 98 97
3945 98 108
3946 98 110
3947 98 111
3948 98 113
3949 99 1
3950 99 4
3951 99 7
3952 99 12
3953 99 13
3954 99 142
3955 99 148
3956 99 154
3957 99 155
3958 99 157
3959 99 158
3960 99 159
3961 99 160
3962 99 163
3963 99 40
3964 99 47
3965 99 48
3966 99 178
3967 99 181
3968 99 185
3969 99 59
3970 99 61
3971 99 68
3972 99 198
3973 99 199
3974 99 77
3975 99 82
3976 99 87
3977 99 97
3978 99 105
3979 99 107
3980 99 108
3981 99 111
3982 99 116
3983 99 118
3984 99 126
3985 100 0
3986 100 3
3987 100 132
3988 100 6
3989 100 7
3990 100 9
3991 100 138
3992 100 17
3993 100 18
3994 100 151
3995 100 26
3996 100 155
3997 100 157
3998 100 30
3999 100 33
4000 100 35
4001 100 164
4002 100 166
4003 100 40
4004 100 42
4005 100 44
4006 100 45
4007 100 177
4008 100 180
4009 100 182
4010 100 184
4011 100 59
4012 100 188
4013 100 193
4014 100 79
4015 100 94
4016 100 95
4017 100 98
4018 100 101
4019 100 102
4020 100 104
4021 100 109
4022 100 113
4023 100 125
4024 101 0
4025 101 129
4026 101 130
4027 101 171
4028 101 132
4029 101 7
4030 101 136
4031 101 9
4032 101 141
4033 101 142
4034 101 15
4035 101 16
4036 101 146
4037 101 20
4038 101 154
4039 101 156
4040 101 29
4041 101 30
4042 101 162
4043 101 163
4044 101 164
4045 101 37
4046 101 38
4047 101 39
4048 101 42
4049 101 43
4050 101 178
4051 101 56
4052 101 57
4053 101 61
4054 101 76
4055 101 86
4056 101 89
4057 101 90
4058 101 143
4059 101 92
4060 101 94
4061 101 144
4062 101 105
4063 101 114
4064 101 116
4065 101 119
4066 102 0
4067 102 6
4068 102 10
4069 102 140
4070 102 142
4071 102 144
4072 102 17
4073 102 146
4074 102 174
4075 102 22
4076 102 24
4077 102 25
4078 102 164
4079 102 42
4080 102 178
4081 102 46
4082 102 175
4083 102 50
4084 102 52
4085 102 182
4086 102 56
4087 102 138
4088 102 196
4089 102 199
4090 102 73
4091 102 76
4092 102 82
4093 102 84
4094 102 89
4095 102 90
4096 102 95
4097 102 98
4098 102 145
4099 102 111
4100 102 115
4101 102 121
4102 102 123
4103 102 126
4104 103 0
4105 103 129
4106 103 5
4107 103 145
4108 103 146
4109 103 19
4110 103 20
4111 103 150
4112 103 153
4113 103 27
4114 103 156
4115 103 29
4116 103 30
4117 103 31
4118 103 176
4119 103 197
4120 103 164
4121 103 40
4122 103 48
4123 103 177
4124 103 183
4125 103 58
4126 103 63
4127 103 66
4128 103 68
4129 103 69
4130 103 74
4131 103 76
4132 103 78
4133 103 82
4134 103 97
4135 103 109
4136 103 115
4137 103 116
4138 104 128
